feedback_id,customer_id,feedback_date,channel,rating,feedback_text
1956,10955,2023-06-09,App Review,3,customer service is terrible
1957,12199,2023-04-09,App Review,1,checkout page not loading
1958,11712,2023-01-03,App Review,5,awesome app easy to use
1959,12994,2023-03-26,Support Ticket,3,too many ads now hate it
1960,10607,2023-05-05,Email,4,delivery was late and support not helpful
1961,12467,2023-05-18,App Review,3,support team resolved issue quickly
1962,11273,2023-03-24,Email,2,bad experience refund still not received
1963,12913,2023-01-25,App Review,3,cant track my order properly
1964,11535,2023-03-09,Email,3,payment deducted but order failed
1965,12625,2023-03-02,Support Ticket,3,cant track my order properly
1966,12382,2023-01-29,Email,3,payment deducted but order failed
1967,11441,2023-05-07,Email,3,everything works fine
1968,12979,2023-01-19,App Review,1,price increased suddenly not fair
1969,11797,2023-06-20,App Review,3,login issue cant access account
1970,10294,2023-03-15,App Review,1,customer service is terrible
1971,10754,2023-03-02,App Review,1,love the app but payment failed twice
1972,11394,2023-06-20,Email,5,order got cancelled automatically
1973,10185,2023-06-02,Email,4,checkout page not loading
1974,11269,2023-01-20,App Review,4,awesome app easy to use
1975,10636,2023-02-17,Support Ticket,3,order got cancelled automatically
1976,11291,2023-03-28,App Review,5,payment deducted but order failed
1977,10529,2023-06-01,App Review,4,great service very happy
1978,12068,2023-05-19,App Review,5,customer service is terrible
1979,12958,2023-04-20,App Review,2,awesome app easy to use
1980,12914,2023-01-28,App Review,5,app slow and buggy sometimes
1981,10793,2023-02-28,App Review,5,refund pending from last week
1982,12147,2023-05-13,App Review,5,delivery was late and support not helpful
1983,12799,2023-02-20,Support Ticket,1,customer service is terrible
1984,10477,2023-05-29,App Review,2,everything works fine
1985,11622,2023-01-12,App Review,2,price increased suddenly not fair
1986,10939,2023-02-19,App Review,2,awesome app easy to use
1987,10525,2023-05-12,Email,5,app slow and buggy sometimes
1988,12381,2023-04-23,App Review,1,great service very happy
1989,10001,2023-06-19,Support Ticket,1,frustrating experience will uninstall
1990,10374,2023-06-15,Email,2,customer service is terrible
1991,12340,2023-06-02,Email,1,very smooth experience no issues
1992,12884,2023-01-14,Email,1,cant track my order properly
1993,10552,2023-02-01,App Review,5,support team resolved issue quickly
1994,12365,2023-05-19,App Review,4,order got cancelled automatically
1995,11525,2023-05-26,App Review,1,frustrating experience will uninstall
1996,11851,2023-06-04,Email,3,very smooth experience no issues
1997,10380,2023-02-24,App Review,3,great service very happy
1998,11646,2023-04-30,App Review,1,very smooth experience no issues
1999,10013,2023-03-16,Support Ticket,4,App crashes again after update
2000,10503,2023-01-21,App Review,4,frustrating experience will uninstall
2001,12278,2023-06-21,Support Ticket,4,customer service is terrible
2002,12008,2023-05-13,Email,4,very smooth experience no issues
2003,10129,2023-03-28,App Review,1,support team resolved issue quickly
2004,10837,2023-06-18,App Review,5,cant track my order properly
2005,12938,2023-02-28,App Review,5,order got cancelled automatically
2006,12040,2023-03-30,Email,5,order got cancelled automatically
2007,10027,2023-05-30,Email,1,bad experience refund still not received
2008,12113,2023-03-24,Email,5,refund pending from last week
2009,11252,2023-03-06,Support Ticket,5,everything works fine
2010,10260,2023-03-05,Email,5,login issue cant access account
2011,12046,2023-03-12,App Review,1,love the app but payment failed twice
2012,11472,2023-01-04,App Review,4,App crashes again after update
2013,11447,2023-05-23,Support Ticket,5,very smooth experience no issues
2014,10459,2023-04-14,App Review,4,awesome app easy to use
2015,10300,2023-05-30,App Review,4,payment deducted but order failed
2016,12966,2023-06-24,Email,5,app slow and buggy sometimes
2017,12334,2023-04-03,App Review,3,delivery was late and support not helpful
2018,10629,2023-06-23,Support Ticket,4,bad experience refund still not received
2019,10269,2023-05-22,Email,3,order got cancelled automatically
2020,12639,2023-06-27,App Review,5,order got cancelled automatically
2021,11993,2023-05-28,Support Ticket,1,price increased suddenly not fair
2022,11628,2023-06-27,App Review,3,refund pending from last week
2023,11801,2023-04-22,App Review,4,bad experience refund still not received
2024,12891,2023-06-10,App Review,5,too many ads now hate it
2025,10861,2023-04-29,App Review,4,everything works fine
2026,11280,2023-02-28,App Review,5,bad experience refund still not received
2027,12180,2023-02-12,App Review,5,love the app but payment failed twice
2028,11799,2023-01-12,App Review,1,frustrating experience will uninstall
2029,11706,2023-02-09,App Review,3,too many ads now hate it
2030,12560,2023-04-28,Email,1,login issue cant access account
2031,12360,2023-01-20,Support Ticket,2,refund pending from last week
2032,10575,2023-06-15,App Review,3,very smooth experience no issues
2033,12933,2023-05-11,App Review,5,customer service is terrible
2034,12003,2023-06-05,App Review,5,frustrating experience will uninstall
2035,11307,2023-03-31,App Review,1,price increased suddenly not fair
2036,11956,2023-04-04,Email,1,delivery was late and support not helpful
2037,12734,2023-01-13,Email,4,cant track my order properly
2038,12020,2023-03-07,App Review,3,price increased suddenly not fair
2039,12212,2023-02-06,App Review,2,frustrating experience will uninstall
2040,12352,2023-06-26,App Review,5,customer service is terrible
2041,11655,2023-03-07,Email,5,bad experience refund still not received
2042,11579,2023-02-05,App Review,3,customer service is terrible
2043,11847,2023-01-26,Support Ticket,5,frustrating experience will uninstall
2044,12203,2023-03-16,Email,2,too many ads now hate it
2045,11390,2023-04-18,App Review,4,bad experience refund still not received
2046,11742,2023-06-17,Email,3,customer service is terrible
2047,11925,2023-02-12,Support Ticket,1,cant track my order properly
2048,10619,2023-05-30,Email,5,great service very happy
2049,11274,2023-05-28,App Review,3,awesome app easy to use
2050,10956,2023-01-08,App Review,4,price increased suddenly not fair
2051,11939,2023-01-29,Support Ticket,2,login issue cant access account
2052,12381,2023-02-09,Email,1,refund pending from last week
2053,10968,2023-06-07,Email,1,login issue cant access account
2054,12558,2023-05-08,Support Ticket,3,login issue cant access account
2055,11316,2023-03-25,Support Ticket,4,checkout page not loading
2056,11043,2023-04-26,Support Ticket,2,app slow and buggy sometimes
2057,10281,2023-05-24,App Review,4,checkout page not loading
2058,12844,2023-06-23,Email,4,refund pending from last week
2059,12166,2023-03-03,Email,4,app slow and buggy sometimes
2060,11058,2023-01-07,Email,3,login issue cant access account
2061,10197,2023-02-14,Email,5,login issue cant access account
2062,12532,2023-06-25,App Review,3,login issue cant access account
2063,11082,2023-06-04,Email,3,great service very happy
2064,12884,2023-03-29,Email,1,App crashes again after update
2065,11184,2023-03-14,App Review,2,refund pending from last week
2066,11008,2023-06-12,App Review,1,checkout page not loading
2067,12738,2023-06-28,App Review,4,cant track my order properly
2068,11229,2023-02-06,App Review,1,price increased suddenly not fair
2069,11035,2023-04-29,App Review,2,price increased suddenly not fair
2070,10489,2023-02-26,App Review,5,app slow and buggy sometimes
2071,10275,2023-01-08,Email,2,order got cancelled automatically
2072,12740,2023-04-05,Email,1,too many ads now hate it
2073,12289,2023-04-27,Email,1,awesome app easy to use
2074,11239,2023-04-20,Support Ticket,5,awesome app easy to use
2075,11274,2023-01-20,App Review,1,customer service is terrible
2076,10125,2023-05-04,App Review,3,price increased suddenly not fair
2077,10216,2023-02-22,Support Ticket,3,everything works fine
2078,11208,2023-04-29,App Review,4,frustrating experience will uninstall
2079,11246,2023-01-12,Support Ticket,4,awesome app easy to use
2080,12542,2023-06-26,Support Ticket,5,love the app but payment failed twice
2081,12474,2023-01-17,Email,1,too many ads now hate it
2082,10918,2023-03-05,Support Ticket,2,price increased suddenly not fair
2083,11317,2023-02-11,App Review,2,customer service is terrible
2084,12198,2023-04-04,App Review,1,awesome app easy to use
2085,12431,2023-06-06,Email,2,cant track my order properly
2086,11661,2023-05-27,App Review,2,frustrating experience will uninstall
2087,10307,2023-01-11,Support Ticket,3,awesome app easy to use
2088,11359,2023-04-08,App Review,4,checkout page not loading
2089,11969,2023-06-27,Email,2,cant track my order properly
2090,12793,2023-03-12,Email,4,price increased suddenly not fair
2091,10891,2023-04-18,Email,2,refund pending from last week
2092,10374,2023-02-27,App Review,2,payment deducted but order failed
2093,12033,2023-02-03,App Review,3,too many ads now hate it
2094,11364,2023-01-20,Support Ticket,1,App crashes again after update
2095,10128,2023-02-19,App Review,1,delivery was late and support not helpful
2096,11014,2023-04-12,Support Ticket,3,cant track my order properly
2097,11799,2023-05-18,Email,5,App crashes again after update
2098,12716,2023-06-09,Email,4,bad experience refund still not received
2099,11381,2023-02-21,Email,1,delivery was late and support not helpful
2100,10516,2023-01-15,App Review,5,frustrating experience will uninstall
2101,11518,2023-03-25,Email,4,customer service is terrible
2102,10085,2023-05-11,Support Ticket,4,love the app but payment failed twice
2103,11198,2023-02-06,App Review,5,order got cancelled automatically
2104,12358,2023-05-06,Support Ticket,3,great service very happy
2105,11142,2023-02-09,App Review,1,price increased suddenly not fair
2106,12474,2023-03-13,App Review,3,very smooth experience no issues
2107,11993,2023-02-09,App Review,3,very smooth experience no issues
2108,12161,2023-02-25,Support Ticket,3,App crashes again after update
2109,10302,2023-05-31,App Review,4,App crashes again after update
2110,12791,2023-04-14,Support Ticket,5,awesome app easy to use
2111,10587,2023-05-19,Support Ticket,5,order got cancelled automatically
2112,10986,2023-04-20,App Review,5,delivery was late and support not helpful
2113,11863,2023-05-16,App Review,5,order got cancelled automatically
2114,10344,2023-04-03,Email,5,frustrating experience will uninstall
2115,10813,2023-04-04,App Review,1,support team resolved issue quickly
2116,11987,2023-02-25,Email,2,very smooth experience no issues
2117,12848,2023-03-01,App Review,3,bad experience refund still not received
2118,11310,2023-05-18,App Review,5,cant track my order properly
2119,11999,2023-02-08,Email,3,bad experience refund still not received
2120,11677,2023-01-28,App Review,4,login issue cant access account
2121,11327,2023-02-18,App Review,1,refund pending from last week
2122,11092,2023-06-13,App Review,2,support team resolved issue quickly
2123,12408,2023-05-05,App Review,4,App crashes again after update
2124,11009,2023-01-13,Email,1,App crashes again after update
2125,10703,2023-02-05,Support Ticket,2,frustrating experience will uninstall
2126,10574,2023-04-11,App Review,2,bad experience refund still not received
2127,11608,2023-01-26,Email,2,App crashes again after update
2128,11112,2023-03-27,Email,4,app slow and buggy sometimes
2129,10687,2023-01-04,App Review,2,delivery was late and support not helpful
2130,12828,2023-03-23,App Review,4,awesome app easy to use
2131,12632,2023-06-15,Support Ticket,1,love the app but payment failed twice
2132,12636,2023-05-07,Email,5,support team resolved issue quickly
2133,10488,2023-03-29,Email,2,order got cancelled automatically
2134,11347,2023-05-07,Email,4,cant track my order properly
2135,10493,2023-04-30,App Review,4,love the app but payment failed twice
2136,11667,2023-01-22,Email,1,bad experience refund still not received
2137,11637,2023-05-10,Email,5,bad experience refund still not received
2138,10018,2023-01-31,Email,4,payment deducted but order failed
2139,12444,2023-04-29,App Review,3,login issue cant access account
2140,11000,2023-01-11,App Review,1,payment deducted but order failed
2141,10850,2023-02-15,App Review,5,payment deducted but order failed
2142,11388,2023-04-06,Support Ticket,5,app slow and buggy sometimes
2143,11354,2023-01-10,App Review,1,great service very happy
2144,11367,2023-06-17,App Review,2,cant track my order properly
2145,10821,2023-05-08,App Review,5,very smooth experience no issues
2146,10454,2023-06-01,App Review,4,app slow and buggy sometimes
2147,11624,2023-04-09,Email,5,login issue cant access account
2148,12772,2023-06-21,Email,3,everything works fine
2149,10710,2023-04-22,Email,4,everything works fine
2150,12190,2023-03-01,App Review,2,everything works fine
